,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
183,"Plano, TX",NBI Resources,f8e92aff768d0c20,Linux RHEL Administrator,,,,17 days,2016-10-16 00:37:13.486724
184,"Irving, TX 75039",Princeton Information Ltd,a859779a1c3b9859,Real-Time Streaming Analytics Senior Engineer,,42.6,19,30+ days,2016-10-16 00:37:13.486724
185,"Richardson, TX",The University of Texas at Dallas,c690791412e2eb57,Research Associate,,,,30+ days,2016-10-16 00:37:13.486724
186,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern,22a67f1e0685d86f,Ophthalmic Registered Nurse,,43.8,202,25 days,2016-10-16 00:37:13.486724
187,"Dallas, TX 75390 (Northeast Dallas area)",Clinical Magnet,c9aef97b99f4d41a,Refractive Technician - Ophthalmology,,42.0,2,15 days,2016-10-16 00:37:13.486724
188,"Dallas, TX 75206 (M Streets area)",Benchmark Environmental Consultants,7773da762a04ec99,Wetland/Environmental Scientist,,,,30+ days,2016-10-16 00:37:13.486724
189,"Dallas, TX",HDR,2432df2d797bb24c,GIS Tchnician,,51.0,122,30+ days,2016-10-16 00:37:13.486724
190,"Plano, TX",Urban Science,b676c83f4c7aebfc,"Graduate Analyst (Data Analysis, SQL/VB/Advanced Excel, Clie...",,40.2,15,30+ days,2016-10-16 00:37:13.486724
191,"Dallas, TX 75201 (City Center District area)","InfoVision, Inc.",e5067281b599d710,Data Analyst- with Loyalty and market research experience,,,,4 days,2016-10-16 00:37:13.486724
192,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,227052d5b4cade62,Senior Research Scientist- Children's Research Institute,,43.8,202,30+ days,2016-10-16 00:37:13.486724
193,"Irving, TX 75038",Cottonwood Financial,8dd620a0f48cb270,RISK ANALYST / STATISTICIAN,"$56,400 a year",39.0,22,19 days,2016-10-16 00:37:13.486724
194,"Dallas, TX",SGA,42942a0d39e37818,Senior Quantitative Analyst,,51.6,22,30+ days,2016-10-16 00:37:13.486724
195,"Dallas, TX",American Heart Association,5437438692b363d6,"Director, Public Cardiovascular Education",,43.8,219,30+ days,2016-10-16 00:37:13.486724
196,"Arlington, TX 76010 (East area)",2M Research Services,67dc7a093cf9264d,Qualitative Research Analyst,,,,30+ days,2016-10-16 00:37:13.486724
197,"Irving, TX",Metabyte,37edd182a2867fb3,Laboratory Scientist,,,,30+ days,2016-10-16 00:37:13.486724
198,"Plano, TX",Profiles,502a5104eaffb73a,Marketing Research Analyst,,,,30 days,2016-10-16 00:37:13.486724
199,"Dallas, TX","Apex Companies, LLC",00d117027087c73d,Environmental Scientist /Engineer (with Compliance Exp.),,41.4,14,30+ days,2016-10-16 00:37:13.486724
200,"Grand Prairie, TX",NMS Labs,9e93398cd6e33bc5,Forensic Chemist I-III,,43.2,6,30+ days,2016-10-16 00:37:13.486724
201,"Plano, TX",Capital One,dc96c23195be0bd6,Experience Designer,,44.4,2904,30+ days,2016-10-16 00:37:13.486724
202,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,aa503a83de709fdd,Research Scientist - Pediatric Hematology Oncology,,43.8,202,22 days,2016-10-16 00:37:13.486724
203,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,c31fc57c3a82d61e,Scientific Programmer I - Radiation Oncology / Medical Physi...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
204,"Dallas, TX 75215 (South Boulevard-Park Row area)",Baylor Scott & White Health,a75f7c9ccb1b4355,"Associate Investigator: Cancer Genetics, Epigenetics and Bio...",,43.8,206,30+ days,2016-10-16 00:37:13.486724
205,"Dallas, TX 75201 (City Center District area)","InfoVision, Inc.",157d5c9ed6fe4aa1,Sr. Research Analyst- with Amazon Marketplace EXP,,,,4 days,2016-10-16 00:37:13.486724
206,"Dallas, TX",Medix,2493d0dc4af5d6b3,Chemist (Laboratory Technician),,43.8,56,17 days,2016-10-16 00:37:13.486724
207,"Irving, TX",Nokia Siemens Networks,6c6f6c93b05f0e69,Senior Systems Integration Solution Consultant,,51.0,782,30+ days,2016-10-16 00:37:13.486724
208,"Irving, TX 75014","InfoVision, Inc.",95155a2c8ca0ad70,Research Analyst with Amazon Marketplace,,,,15 days,2016-10-16 00:37:13.486724
209,"Richardson, TX 75080",Now Business Intelligence,f51dc6d8a039ad3a,Linux RHEL Administrator,,,,17 days,2016-10-16 00:37:13.486724
210,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
211,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
212,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
213,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
214,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
215,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
216,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
217,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
218,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
219,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
220,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
221,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
222,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
223,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
224,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
225,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
226,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
227,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
228,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
229,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
230,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
231,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
232,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
233,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
234,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
235,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
236,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
237,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
238,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
239,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
240,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
241,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
242,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
243,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
244,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
245,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
246,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
247,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
248,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
249,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
250,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
251,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
252,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
253,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
254,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
255,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
256,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
257,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
258,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
259,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
260,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
261,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
262,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
263,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
264,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
265,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
266,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
267,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
268,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
269,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
270,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
271,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
272,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
273,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
274,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
275,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
276,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
277,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
278,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
279,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
280,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
281,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
282,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
283,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
284,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
285,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
286,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
287,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
288,"Dallas, TX 75390 (Northeast Dallas area)",UT Southwestern Medical Center,173283f82c524273,Clinical Research Finance Analyst - Sponsored Programs Admin...,,43.8,202,30+ days,2016-10-16 00:37:13.486724
