,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
187,"Los Angeles, CA",DataScience,e9fa8b3bcd41bd30,Sales Development Representative,,,,11 days,2016-10-16 00:29:05.084612
188,"Beverly Hills, CA 90210",Netflix,29577cb1b83cb9a5,"Senior Design Technologist, Content Science & Algorithms",,43.8,239,30+ days,2016-10-16 00:29:05.084612
189,"El Segundo, CA",General Dynamics - Information Technology,364bdca0f652f8e9,Application Support/Customer Service,,43.8,3520,29 days,2016-10-16 00:29:05.084612
190,"Santa Monica, CA 90401",Uber,1b70a5c14e07c870,Regional Marketing Research Lead,,51.6,156,30+ days,2016-10-16 00:29:05.084612
191,"El Segundo, CA 90245",The Aerospace Corporation,6be56592973cbf60,"Mechanisms, Mass Properties, and Ordnance Engineer",,52.199997,46,2 days,2016-10-16 00:29:05.084612
192,"Culver City, CA",DataScience,25bcf0aa5772c3c5,Software Engineer - Javascript,,,,30+ days,2016-10-16 00:29:05.084612
193,"Redondo Beach, CA 90278",Northrop Grumman,c4620d642289df97,Autonomy Research Scientist 3,,51.0,2124,30+ days,2016-10-16 00:29:05.084612
194,"Santa Monica, CA",Astellas Pharmaceuticals,d589dc3efab834be,Senior QC Analyst III,,43.2,50,30+ days,2016-10-16 00:29:05.084612
195,"El Segundo, CA 90245",The Aerospace Corporation,1cd7558f2fd4cf2c,Guidance and Navigation Engineer,,52.199997,46,2 days,2016-10-16 00:29:05.084612
196,"Santa Monica, CA","TrueCar, Inc.",4a4db02cfa9fe9eb,"Senior Analyst, Market Research",,39.0,6,30+ days,2016-10-16 00:29:05.084612
197,"Monrovia, CA",Eurofins,23ab991bc4350f55,Extraction Scientist,,,,16 days,2016-10-16 00:29:05.084612
198,"Pasadena, CA",Oben,2a775ee82368579f,Machine Learning Scientist with Audio DSP background,,,,30+ days,2016-10-16 00:29:05.084612
199,"El Segundo, CA 90245",The Aerospace Corporation,b651badbf20759e0,Electric Propulsion Laboratory Assistant,,52.199997,46,9 days,2016-10-16 00:29:05.084612
200,"Los Angeles, CA",UCLA Health,982f5206c81a5559,Variant Scientist,,42.0,23,30+ days,2016-10-16 00:29:05.084612
201,"El Segundo, CA 90245",The Aerospace Corporation,16b215fc6ee53551,HR Compensation Analyst IV,,52.199997,46,9 days,2016-10-16 00:29:05.084612
202,"Pasadena, CA",Jet Propulsion Laboratory,bf31d1d2f042aad6,"Web Developer, Front-End and Full-Stack Development",,52.199997,53,9 days,2016-10-16 00:29:05.084612
203,"Hawthorne, CA",ERRG,b389006618ced7ea,Project Scientist,,,,30+ days,2016-10-16 00:29:05.084612
204,"Torrance, CA",Herbalife,3b79bd3d5be53794,Principal Scientist - Tea,,52.199997,782,5 days,2016-10-16 00:29:05.084612
205,"El Segundo, CA 90245",The Aerospace Corporation,a28ac894724b5bc6,"Vehicle, Shock and Vibration Engineer",,52.199997,46,4 days,2016-10-16 00:29:05.084612
206,"Santa Monica, CA","Magic Leap, Inc.",cc6be0bd84364c77,Performance Capture Lead,,54.0,2,30+ days,2016-10-16 00:29:05.084612
207,"Santa Monica, CA",General Assembly,dd5fe34005e54d76,Lead Data Science Instructor,,52.800003,74,30+ days,2016-10-16 00:29:05.084612
208,"Monrovia, CA",Eurofins,dfb0cdf905ea7b97,Senior Scientist,,,,6 days,2016-10-16 00:29:05.084612
209,"Santa Monica, CA",NeoHire South,e568356954a1e492,Data Scientist Role with Santa Monica Content Creator,,,,30+ days,2016-10-16 00:29:05.084612
210,"Los Angeles, CA",First 5 LA,231203634bb2ee9b,RESEARCH ANALYST III,"$5,177 - $7,762 a month",39.0,6,30+ days,2016-10-16 00:29:05.084612
211,"Los Angeles, CA",Creative Artists Agency (CAA),e0b4ad49dfb66dc8,"Manager (Senior Analyst), TV Research",,,,30+ days,2016-10-16 00:29:05.084612
212,"Duarte, CA 91010",City Of Hope,234890dc78102760,Project Development Scientist - Center for Gene Therapy,,51.0,111,10 days,2016-10-16 00:29:05.084612
213,"Los Angeles, CA 90028",Fulcrum Labs,017b48bfbfccbe8d,Senior Product Manager,,,,25 days,2016-10-16 00:29:05.084612
214,"Calabasas, CA",Informa Business Intelligence,9e0c6f6fff6c3a3c,Research Analyst,,,,30+ days,2016-10-16 00:29:05.084612
215,"Long Beach, CA","City of Long Beach, CA",1f992a7bd5bc4d9e,PUBLIC HEALTH ASSOCIATE III - CHEMIST (NON-CAREER/UNCLASSIFI...,$25.52 - $34.65 an hour,54.0,2,21 days,2016-10-16 00:29:05.084612
216,"Los Angeles, CA",UL LLC,850288db716b4277,Research Engineer - Wind Modeling,,,,20 days,2016-10-16 00:29:05.084612
217,"Los Angeles, CA",AEG Live LLC,646dc8de49f39306,Business Analyst,,,,30+ days,2016-10-16 00:29:05.084612
218,"Pasadena, CA",Jet Propulsion Laboratory,3e0ae64b9b4dcee4,"Research Technologist IV, Imaging Spectroscopy",,52.199997,53,30+ days,2016-10-16 00:29:05.084612
219,"Pasadena, CA",Kaiser Permanente,b899786d7d7247da,Programmer Analyst II/III(SAS or R),,52.199997,3799,30+ days,2016-10-16 00:29:05.084612
220,"Los Angeles, CA 90067",Compassionate Oncology Medical Group,cab33f821fea9192,Clinical Laboratory Scientist,$55 an hour,,,8 days,2016-10-16 00:29:05.084612
221,"Santa Monica, CA 90404",Red Bull,a00b014f2debe86b,Quality Assurance & Postmarketing Surveillance Manager,,51.6,397,28 days,2016-10-16 00:29:05.084612
222,"Los Angeles, CA",UCLA Health,a5beb7f4f75c867b,Staff Research Associate II,,42.0,23,30+ days,2016-10-16 00:29:05.084612
223,"Los Angeles, CA 90071",MarketShift,4b46e2ce5572ad80,Equity Research Analyst,,,,30+ days,2016-10-16 00:29:05.084612
224,"Los Angeles, CA",Klein Hersh International,a93c993c62831b9b,Programmer / Statistician / Claims Data - Pharmaceutical Con...,,,,30+ days,2016-10-16 00:29:05.084612
225,"Los Angeles, CA 90025",CHILDRENS HOSPITAL - LA,fec8cc43373b72b0,Research Systems Analyst,,,,30+ days,2016-10-16 00:29:05.084612
226,"Los Angeles, CA",Los Angeles County Department of Human Resources,8876a88896dc31a8,"CHIEF RESEARCH ANALYST, BEHAVIORAL SCIENCES","$73,107 - $95,884 a year",,,30+ days,2016-10-16 00:29:05.084612
227,"Los Angeles, CA",UCLA Health,d26d48ff77c3a265,Clinical Lab Scientist,,42.0,23,3 days,2016-10-16 00:29:05.084612
228,"Duarte, CA 91010",City Of Hope,6e0558cee75971e5,Postdoctoral Fellow - Clinical Vaccine Studies,,51.0,111,8 days,2016-10-16 00:29:05.084612
229,"Santa Monica, CA",ZEFR,7c35a240aa1b8ed2,Contract Tech Recruiter (needed Q1 2017),,,,24 days,2016-10-16 00:29:05.084612
230,"Santa Monica, CA","Kite Pharma, Inc.",f83e79b083150297,Quality Control Scientist,,,,4 days,2016-10-16 00:29:05.084612
231,"Los Angeles, CA",MUFG,aa2e3a74a75ff241,Market Risk Management Senior Quantitative Analyst,,39.6,12,10 days,2016-10-16 00:29:05.084612
232,"Los Angeles, CA","Beckman Coulter, Inc.",bda877455bfbc930,Field Service Engeineer,,42.6,245,5 days,2016-10-16 00:29:05.084612
233,"El Segundo, CA 90245",The Aerospace Corporation,8d5790a6dd3ed97f,Junior RF Design Engineer,,52.199997,46,9 days,2016-10-16 00:29:05.084612
234,"Los Angeles, CA 90067",Modis,9053cedb89fe6513,Statistical Research Associate (STATA),,43.2,123,24 days,2016-10-16 00:29:05.084612
235,"Los Angeles, CA","Beckman Coulter, Inc.",8f6d5a41f35b0265,Field Service Engineer,,42.6,245,5 days,2016-10-16 00:29:05.084612
236,"Pasadena, CA 91101",ADP,542bbf689c23f972,Director of Product Management - Added Value Services (AVS),,44.4,1655,12 days,2016-10-16 00:29:05.084612
237,"Universal City, CA",NBCUniversal,a25af1a2028966b2,Research Analyst,,51.6,980,30+ days,2016-10-16 00:29:05.084612
238,"Los Angeles, CA",UCLA Health,a86b18322818aaca,Research Support Analyst,,42.0,23,30+ days,2016-10-16 00:29:05.084612
239,"Los Angeles, CA 90057",St. Vincent Medical Center,c6a8fcf317bc6a35,Medical Technologist/Clinical Lab Scientist,,52.800003,31,2 days,2016-10-16 00:29:05.084612
240,"Brea, CA 92821","Beckman Coulter, Inc.",1a1acd2226f1137b,Indirect Procurement Category Analyst,,42.6,245,30+ days,2016-10-16 00:29:05.084612
241,"Anaheim, CA",Labcorp,cad01ce9aec98898,Claims Assistant,,43.2,1700,22 hours,2016-10-16 00:29:05.084612
242,"Los Angeles, CA",Shire,35e31f199c375964,"Mgr, Validation",,43.8,159,24 days,2016-10-16 00:29:05.084612
243,"El Segundo, CA",Beyond Meat,224145da2ecce834,Protein Scientist,,42.0,2,30+ days,2016-10-16 00:29:05.084612
244,"Brea, CA 92821","Beckman Coulter, Inc.",c0836f8e39bd0e43,Senior Analyst Procurement,,42.6,245,29 days,2016-10-16 00:29:05.084612
245,"Northridge, CA 91324",Arete Associates,43b24a18d11dc254,Research Scientist,,51.0,3,30+ days,2016-10-16 00:29:05.084612
246,"Duarte, CA 91010",City Of Hope,ced63eb43e002206,Postdoctoral Fellow - Cancer Genetics-Epigenetics - Shen lab,,51.0,111,4 days,2016-10-16 00:29:05.084612
247,"Canoga Park, CA",Thermo Fisher Scientific,bc1429703ceb5e0d,Sr. Bioinformatics Scientist,,43.2,980,11 days,2016-10-16 00:29:05.084612
248,"North Hollywood, CA",Kaiser Permanente,15a10e19db8492fc,Clinical Lab Scientist,,52.199997,3799,4 days,2016-10-16 00:29:05.084612
249,"El Segundo, CA 90245",BioDiscovery Inc,d3e890d54a52c946,Java Developer (2D Graphics/Data visualization),,,,18 days,2016-10-16 00:29:05.084612
250,"Torrance, CA",Physical Optics,6398c8e58fe5f2b9,RF Research Engineer,,,,30+ days,2016-10-16 00:29:05.084612
251,"El Segundo, CA 90245",The Aerospace Corporation,caa61f8f22e22aa4,Software Intensive System Acquisition Analyst,,52.199997,46,3 days,2016-10-16 00:29:05.084612
252,"Los Angeles, CA",Coupang,add6493048bc5c5f,Software Engineering Leader - Ad Platform & Ad Exchange,,52.800003,3,30+ days,2016-10-16 00:29:05.084612
253,"Santa Monica, CA 90404",Career Movement,cad703d02d4bea8f,Director of Data,"$175,000 - $195,000 a year",,,4 days,2016-10-16 00:29:05.084612
254,"Pasadena, CA 91107",Raytheon,f4487058aad80e3f,Sr Digital Radar Electronics Engineer,,51.0,1247,30+ days,2016-10-16 00:29:05.084612
255,"Los Angeles, CA 90025",California Cryobank,0394d8752bc5cf16,CLS,,,,30+ days,2016-10-16 00:29:05.084612
256,"Los Angeles, CA",Cedars-Sinai,b22a72d1c0253c34,Research Biostatistician I,,52.199997,192,30+ days,2016-10-16 00:29:05.084612
257,"Los Angeles, CA",Flipagram,8e41c539873635eb,Software Engineer (Search & Relevance),,,,30+ days,2016-10-16 00:29:05.084612
258,"Los Angeles, CA",RAPP,a08259d7f6b845f3,"Director, Advanced Analytics Solutions",,51.0,15,30+ days,2016-10-16 00:29:05.084612
259,"Los Angeles, CA",Riot Games,fd09f049dca8476b,Procurement Manager - Sourcing,,51.6,8,30+ days,2016-10-16 00:29:05.084612
260,"Sylmar, CA 91342","Motion Picture Compliance Solutions, Inc.",11797c56af580e96,Data Analysis Clerks (entry level),,,,30+ days,2016-10-16 00:29:05.084612
261,"Los Angeles, CA","The TCW Group, Inc.",76250f3c89da03f5,Equity Research Analyst,,,,30+ days,2016-10-16 00:29:05.084612
262,"Los Angeles, CA",AJA Laboratory,5f59df2f51e5defa,Clinical Laboratory Scientist,,,,30+ days,2016-10-16 00:29:05.084612
263,"Monterey Park, CA 91754",Monterey Park Hospital,550778c038bc4a40,Clinical Lab Scientist ( 8 Hour Night Shift),,,,8 days,2016-10-16 00:29:05.084612
264,"Los Angeles, CA",UCLA Health,e01c885724f69fda,Cytogenetic Technologist II,,42.0,23,30+ days,2016-10-16 00:29:05.084612
265,"Woodland Hills, CA 91367",Northrop Grumman,ffc08551f76cb71a,Software Engineer 2,,51.0,2124,30+ days,2016-10-16 00:29:05.084612
266,"Pasadena, CA 91101",ADP,e712891f01b273ad,Lead Application Developer - Java / JavaScript / Angular,,44.4,1655,14 days,2016-10-16 00:29:05.084612
267,"Culver City, CA",DataScience,caafb139acd1273b,Lead Software Engineer,,,,30+ days,2016-10-16 00:29:05.084612
268,"Northridge, CA",Areté Associates,1fd7270f190b0a32,Research Scientist,,51.6,8,30+ days,2016-10-16 00:29:05.084612
269,"Santa Monica, CA 90407",Providence Health & Services,f8bed607f8175a22,Junior Bioinformatician ( Full Time - Day Shift ),,43.2,632,30+ days,2016-10-16 00:29:05.084612
270,"Los Angeles, CA 90057",St. Vincent Medical Center,1011c3e8e8d5c172,Clinical Laboratory Quality Coordinator,,52.800003,31,1 day,2016-10-16 00:29:05.084612
271,"Los Angeles, CA",Twentieth Century Fox,7c799f40d6cda639,"Analyst, Research",,42.6,14,30+ days,2016-10-16 00:29:05.084612
272,"Cypress, CA 90630","Consolidated Medical Bio-Analysis, Inc.",c3eb3cb046a7b374,Clinical Laboratory Assistant,,,,7 days,2016-10-16 00:29:05.084612
273,"Torrance, CA",Toyota Financial Services,bb19b6889124b53b,Hadoop / Netezza Consultant,,,,17 days,2016-10-16 00:29:05.084612
274,"Duarte, CA 91010",City Of Hope,072b7fd74ab2f294,Postdoctoral Fellow - T Cell - Forman lab,,51.0,111,22 days,2016-10-16 00:29:05.084612
275,"Brea, CA 92821","Beckman Coulter, Inc.",a6d10408f30654a1,Real Estate Analyst,,42.6,245,11 days,2016-10-16 00:29:05.084612
276,"Los Angeles, CA 90064",UtopiaCompression Corporation,a9b8a9b44a0770a1,Software Developer/System Administrator,,,,30+ days,2016-10-16 00:29:05.084612
277,"Los Angeles, CA",Grifols: US,646b8ea6efb397b3,Principal Scientist - (QC Methods Development & Validation),,,,30+ days,2016-10-16 00:29:05.084612
278,"El Segundo, CA 90245",The Aerospace Corporation,5ff5da16bbd85c88,Electronics Components Processing & Assembly Lab Technician,,52.199997,46,9 days,2016-10-16 00:29:05.084612
279,"Brea, CA 92821","Beckman Coulter, Inc.",7ecafa54e37179b8,"Scientific Affairs Manager, North America",,42.6,245,22 days,2016-10-16 00:29:05.084612
280,"Long Beach, CA",Big Heart Pet Brands,e9601f5118c4d40d,R&D - Manager - Cat Treats,,43.8,26,30+ days,2016-10-16 00:29:05.084612
281,"Los Angeles, CA",INTERA,e6a7a6b4f39026a9,Water Resources Certified Professional,,,,6 days,2016-10-16 00:29:05.084612
282,"Cypress, CA","Scientific Applications & Research Associates, Inc",7863ca10f9ac1300,Software Engineer,,,,30+ days,2016-10-16 00:29:05.084612
283,"Los Angeles, CA",Los Angeles County Department of Human Resources,ac7fca3fad06dd06,"RESEARCH ANALYST II, BEHAVIORAL SCIENCES","$57,274 - $71,152 a year",,,30+ days,2016-10-16 00:29:05.084612
284,"Duarte, CA 91010",City Of Hope,e5b3599cf0b2499b,Staff Scientist - Forman lab,,51.0,111,30+ days,2016-10-16 00:29:05.084612
285,"Long Beach, CA 90806",SCAN Health Plan,9aae6384373aaddc,Pharmacy Research Analyst,,51.6,43,30+ days,2016-10-16 00:29:05.084612
286,"Pasadena, CA 91101",ADP,4f5c967a324bef9c,Sr. MULESOFT DEVELOPER,,44.4,1655,5 days,2016-10-16 00:29:05.084612
287,"Los Angeles, CA",UCLA Health,0757283645599461,Statistical Coordinator,,42.0,23,30+ days,2016-10-16 00:29:05.084612
288,"Los Angeles, CA",Riot Games,a8194aa2a879a3b7,Researcher (Industrial-Organizational),,51.6,8,30+ days,2016-10-16 00:29:05.084612
289,"Santa Monica, CA",The Big Game Hunter,eda0b513a7cb674a,Director of Data Science,,,,30+ days,2016-10-16 00:29:05.084612
290,"Los Angeles, CA 90014",SEIU USWW,76e272dbcb42060a,Research Analyst,,,,30+ days,2016-10-16 00:29:05.084612
291,"El Segundo, CA 90245",The Aerospace Corporation,cf493640f8c10615,Administrative Specialist III (A113),,52.199997,46,9 days,2016-10-16 00:29:05.084612
292,"Los Angeles, CA","Exact Staff, Inc.",36a499fa142f13df,Clinical Laboratory Scientist (CLS),"$90,000 a year",43.2,89,13 days,2016-10-16 00:29:05.084612
293,"Pasadena, CA 91107",Raytheon,483fef07e5f1c676,Image Processing Software Developer,,51.0,1247,30+ days,2016-10-16 00:29:05.084612
294,"Los Angeles, CA",Los Angeles County Department of Human Resources,3b8bbb16d0cc3bed,HUMAN RESOURCES ANALYST IV - Test Research,"$90,598 - $118,819 a year",,,30+ days,2016-10-16 00:29:05.084612
295,"Anaheim, CA",CareSource,06bd7344c9cc803d,Software Analyst/Rational Unified Process/Agile,,42.6,69,1 day,2016-10-16 00:29:05.084612
296,"Monrovia, CA 91016",Public Health Institute,44815508153d98fe,Scientific Writer I,,53.4,14,30+ days,2016-10-16 00:29:05.084612
297,"Pasadena, CA 91125",California Institute of Technology,7d2392c0a656eaba,Medicinal Chemistry Research Scientist,,51.6,64,10 days,2016-10-16 00:29:05.084612
298,"Los Angeles, CA",MarketShare,2d7511a1d603de31,"Marketing Scientist, Attribution Analytics",,43.2,6,30+ days,2016-10-16 00:29:05.084612
299,"Anaheim, CA",CareSource,02538550f2fc298f,Retail Space Planner,,42.6,69,1 day,2016-10-16 00:29:05.084612
300,"Los Angeles, CA",MarketShare,37c95ebead70fe4c,Sr. Marketing Scientist,,43.2,6,30+ days,2016-10-16 00:29:05.084612
301,"Los Angeles, CA","Physio-Control, Inc.",761fcade7bcfbecd,Sales Representative - Hospital,,,,30+ days,2016-10-16 00:29:05.084612
302,"Los Angeles, CA",Grifols: US,272709f21e420761,Principal Scientist - QC Microbiology,,,,30+ days,2016-10-16 00:29:05.084612
303,"Culver City, CA",DataScience,d2e4737733140cfe,Senior Systems Engineer,,,,30+ days,2016-10-16 00:29:05.084612
304,"Los Angeles, CA",Synthetic Genomics,1750651b2562bc4e,Bioinformatics Scientist,,51.0,4,30+ days,2016-10-16 00:29:05.084612
305,"Los Angeles, CA",Los Angeles County Department of Human Resources,dff1f880dc400985,"MEDICAL TECHNOLOGIST, DATA SYSTEMS","$76,804 - $100,726 a year",,,30+ days,2016-10-16 00:29:05.084612
306,"Brea, CA",New Century Health,3a21a551d5d02cca,Sr. Statistical Healthcare Analyst,,,,30+ days,2016-10-16 00:29:05.084612
307,"Los Angeles, CA",Arcadis:US,0957ccb6d0a7548a,Product Stewardship Specialist,,,,30+ days,2016-10-16 00:29:05.084612
308,"Santa Monica, CA",Hulu,82d6de2a1f63aded,"UX Designer, Multivariate Testing & Strategy",,42.0,2,25 days,2016-10-16 00:29:05.084612
309,"Cypress, CA",Altair Engineering,915f2d9560dcaae1,Program Manager,,53.4,22,24 days,2016-10-16 00:29:05.084612
310,"Los Angeles, CA",University of Southern California,59ac74a5b9715e54,HR Coordinator (3 Month Fixed-Term),,52.199997,355,3 days,2016-10-16 00:29:05.084612
311,"Pasadena, CA 91101",ADP,c82c8d0e86a8fbce,Senior QA Engineer,,44.4,1655,10 days,2016-10-16 00:29:05.084612
312,"Los Angeles, CA",SCIEX,ac9c79a7ef91722d,Sr. Field Service Engineer,,51.0,3,30+ days,2016-10-16 00:29:05.084612
313,"El Segundo, CA 90245",The Aerospace Corporation,b71d0b6b0fc738ea,Software - Intensive Systems Reliability Engineer,,52.199997,46,3 days,2016-10-16 00:29:05.084612
314,"El Segundo, CA 90245",The Aerospace Corporation,7c1164bc25168677,RF Design Engineer,,52.199997,46,9 days,2016-10-16 00:29:05.084612
315,"Los Angeles, CA",CSU Northridge,294f209cd8132169,Hourly Clinical Laboratory Scientist (I or II) (Continuous)...,$25.25 - $36.00 an hour,54.0,12,30+ days,2016-10-16 00:29:05.084612
316,"Los Angeles, CA",Cedars-Sinai,77a9f18ea0bb5901,Histologist - Per Diem,,52.199997,192,30+ days,2016-10-16 00:29:05.084612
317,"Woodland Hills, CA 91367",Northrop Grumman,96c501fab9e55542,Engineer Research Development 3,,51.0,2124,30+ days,2016-10-16 00:29:05.084612
318,"El Segundo, CA",Beyond Meat,f9a38766db421b39,Food Product Development Scientist,,42.0,2,21 days,2016-10-16 00:29:05.084612
319,"Los Angeles, CA",All-In Analytics,9edb1dde85bb4893,Head of Machine Learning Big Data,,,,30+ days,2016-10-16 00:29:05.084612
320,"Brea, CA 92821",Pacific Western Bank,983144758cf4acf5,Senior Quantitative Analyst/Modeler,,51.0,33,30+ days,2016-10-16 00:29:05.084612
321,"Los Angeles, CA",UCLA Health,e82dc29084df32ca,"Clinical Laboratory Scientists, Per Diem",,42.0,23,24 days,2016-10-16 00:29:05.084612
322,"El Segundo, CA 90245",The Aerospace Corporation,40a50335acdd8465,Application Administrator Specialist III,,52.199997,46,8 days,2016-10-16 00:29:05.084612
323,"Cypress, CA 90630","Consolidated Medical Bio-Analysis, Inc.",06625e9c22caf55f,Clinical Laboratory Scientist (CLS),,,,7 days,2016-10-16 00:29:05.084612
324,"Los Angeles, CA","Beckman Coulter, Inc.",b8adeb764bbb679e,Microbiology Regional Sales Manager - West,,42.6,245,23 days,2016-10-16 00:29:05.084612
325,"Brea, CA 92821","Beckman Coulter, Inc.",e77429cc37cdc90d,Staff Agile Business Analyst,,42.6,245,30+ days,2016-10-16 00:29:05.084612
326,"Los Angeles, CA",Eclaro,5b561682bb578a92,Research Associate,,54.0,2,15 days,2016-10-16 00:29:05.084612
327,"El Segundo, CA",Beyond Meat,88b616840e4a976c,Food Scientist,,42.0,2,30+ days,2016-10-16 00:29:05.084612
328,"Culver City, CA",DataScience,f39a829614ad3c03,Senior Software Engineer - Python,,,,30+ days,2016-10-16 00:29:05.084612
329,"Los Angeles, CA",UCLA Health,00d73adc187c0bdf,Transfusion Safety Officer,,42.0,23,30+ days,2016-10-16 00:29:05.084612
330,"Duarte, CA 91010",City Of Hope,d18155c2e792b506,Medical Technologist,,51.0,111,15 days,2016-10-16 00:29:05.084612
331,"Duarte, CA 91010",City Of Hope,366316f81009c57a,"Senior Manager, Pathology Core Lab & Tissue Bank",,51.0,111,30+ days,2016-10-16 00:29:05.084612
332,"Los Angeles, CA 90064","ASPEN HOLDINGS, LLC",b7a96b1ada53175a,OPERATION RESEARCH ANALYST,,,,3 days,2016-10-16 00:29:05.084612
333,"Los Angeles, CA",UCLA Health,c041092c81acebfc,"Clin Lab Scientist, Per Diem",,42.0,23,30+ days,2016-10-16 00:29:05.084612
334,"El Segundo, CA 90245",The Aerospace Corporation,0fdce76870491611,Quality Assurance Specialist,,52.199997,46,3 hours,2016-10-16 00:29:05.084612
335,"Pasadena, CA",SWCA Environmental Consultants,7bd4271222ca0407,Senior Environmental Project Manager,,40.8,12,30+ days,2016-10-16 00:29:05.084612
336,"El Segundo, CA 90245",The Aerospace Corporation,23d519b7442d1a27,Fleet Admin Specialist III,,52.199997,46,9 days,2016-10-16 00:29:05.084612
337,"Torrance, CA",Physical Optics,dd268476c83e4ed8,RF Engineer,,,,30+ days,2016-10-16 00:29:05.084612
338,"Pasadena, CA",Jet Propulsion Laboratory,9ec159de2309e4a5,Lead Software Developer,,52.199997,53,30+ days,2016-10-16 00:29:05.084612
339,"Pasadena, CA","Virtualitics, LLC",01ac5902a196f276,Visual Interactive Designer for Desktop/VR app,,,,30+ days,2016-10-16 00:29:05.084612
340,"Brea, CA 92821","Beckman Coulter, Inc.",769b1a39673e7fb7,"Manager, Marketing Analytics",,42.6,245,30+ days,2016-10-16 00:29:05.084612
341,"El Segundo, CA",GoGuardian,3928c9d8a74dd568,Front-End Engineer (Senior),,,,28 days,2016-10-16 00:29:05.084612
342,"Brea, CA 92821","Beckman Coulter, Inc.",4f449fcd09e03a87,Marketing Manger - Clinical Chemistry Instruments,,42.6,245,30+ days,2016-10-16 00:29:05.084612
343,"Los Angeles, CA",UCLA Health,4cca0b0bee2b3a7c,"Director, Research and Education Communications",,42.0,23,30+ days,2016-10-16 00:29:05.084612
344,"Duarte, CA 91010",City Of Hope,6dc5345743b7044a,"Manager, Data Safety & Monitoring Office",,51.0,111,30+ days,2016-10-16 00:29:05.084612
345,"Long Beach, CA 90840",California State University,55e057c09c3a8be5,Clinical Laboratory Scientist (1012708),,53.4,448,1 day,2016-10-16 00:29:05.084612
346,"Pasadena, CA 91101",ADP,f895a158b0836df7,Senior Product Manager - Added Value Services,,44.4,1655,30+ days,2016-10-16 00:29:05.084612
347,"Torrance, CA 90501",Experis,cfd593dac00d3a9d,Automotive Market Research Analyst,,43.8,294,30 days,2016-10-16 00:29:05.084612
348,"Duarte, CA 91010",City Of Hope,b93a6b455de6faad,"Senior Director, Clinical Labs",,51.0,111,30+ days,2016-10-16 00:29:05.084612
349,"Los Angeles, CA",USA16 - US - Q2Solutions,86b9a66e8da240c6,Scientist I - Flow Cytometry,,,,30+ days,2016-10-16 00:29:05.084612
350,"Los Angeles, CA",Honey,2086b8e99f97961c,Head of Growth,,,,30+ days,2016-10-16 00:29:05.084612
351,"North Hollywood, CA",Kaiser Permanente,60ed2c5c7bb69385,"Executive Leader, Laboratory Care Delivery System",,52.199997,3799,15 days,2016-10-16 00:29:05.084612
352,"Sylmar, CA",St. Jude Medical,569f126a9b5f59b2,Co-Op/Materials and Technology Research,,51.0,212,19 days,2016-10-16 00:29:05.084612
353,"Culver City, CA",DataScience,8e1ac9f10d60e094,Senior Software Engineer - Javascript,,,,30+ days,2016-10-16 00:29:05.084612
354,"Los Angeles, CA",UCLA Health,6f0001b9f6957509,Clinical Laboratory Scientist,,42.0,23,11 days,2016-10-16 00:29:05.084612
355,"Panorama City, CA",Kaiser Permanente,daae7b984cdee4dc,Lead Clinical Lab Scientist,,52.199997,3799,30+ days,2016-10-16 00:29:05.084612
356,"Azusa, CA",The Staffing Solutions Group,a7e7f6b3620dbf84,Tester Tech,$13 an hour,,,30+ days,2016-10-16 00:29:05.084612
357,"Los Angeles, CA",LT,a20215ce22f17813,SDET Engineer,"$200,000 a year",43.8,9,30+ days,2016-10-16 00:29:05.084612
358,"Los Angeles, CA",WSP | Parsons Brinckerhoff,4d6ced5444a908f4,Regional Marketing Manager,,51.0,5,30+ days,2016-10-16 00:29:05.084612
359,"Hollywood, CA 90028",Live Nation,d3bb21a0fd8f6725,Lead Java Engineer - FanGraph,,52.199997,252,30+ days,2016-10-16 00:29:05.084612
360,"Los Angeles, CA",CSU Northridge,58e769589016257a,Clinical Lab Scientist or Technologist (Job ID 4286),"$4,376 - $6,240 a month",54.0,12,30+ days,2016-10-16 00:29:05.084612
361,"El Segundo, CA 90245",The Aerospace Corporation,fa2f5e8466f27538,Network Security and Operations Administrator,,52.199997,46,1 day,2016-10-16 00:29:05.084612
362,"Pasadena, CA 91107",Raytheon,002a1335c57ae166,Mechanical Design Engineer,,51.0,1247,30+ days,2016-10-16 00:29:05.084612
363,"Los Angeles, CA",UCLA Health,f945377edcbb78f3,Tranfusion Safety Officer,,42.0,23,30+ days,2016-10-16 00:29:05.084612
364,"Brea, CA 92821","Beckman Coulter, Inc.",d46a75b72e551a11,Coordinator - Credit & Collections,,42.6,245,19 days,2016-10-16 00:29:05.084612
365,"Brea, CA 92821","Beckman Coulter, Inc.",7b1e8ecd0ea4a4ff,Applications Scientist II,,42.6,245,30+ days,2016-10-16 00:29:05.084612
366,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,8952971ec93f3a86,Clinical Laboratory Scientist - Chemistry Coordinator,,43.2,30,7 days,2016-10-16 00:29:05.084612
367,"Pasadena, CA 91107",Raytheon,208e16d5e76dd619,Sr Flight Software Engineer,,51.0,1247,30+ days,2016-10-16 00:29:05.084612
368,"Los Angeles, CA",INTERA,599976e53883a811,Water Resources Engineer,,,,30+ days,2016-10-16 00:29:05.084612
